date,lat,lon,sst_celsius,lss_class
2025-07-17,31.6300,122.0800,28.51,1
2025-07-17,31.6300,122.0900,28.45,1
2025-07-17,31.6300,122.1000,28.42,1
2025-07-17,31.6300,122.1100,28.37,1
2025-07-17,31.6400,122.0400,28.69,1
2025-07-17,31.6400,122.0500,28.67,1
2025-07-17,31.6400,122.0600,28.60,1
2025-07-17,31.6400,122.0700,28.54,1
2025-07-17,31.6400,122.0800,28.47,1
2025-07-17,31.6400,122.0900,28.41,1
2025-07-17,31.6400,122.1000,28.39,1
2025-07-17,31.6400,122.1100,28.34,1
2025-07-17,31.6400,122.1700,28.05,1
2025-07-17,31.6500,122.0400,28.69,1
2025-07-17,31.6500,122.0500,28.65,1
2025-07-17,31.6500,122.0600,28.59,1
2025-07-17,31.6500,122.0700,28.54,1
2025-07-17,31.6500,122.0800,28.47,1
2025-07-17,31.6500,122.0900,28.40,1
2025-07-17,31.6500,122.1000,28.38,1
2025-07-17,31.6500,122.1100,28.32,1
2025-07-17,31.6500,122.1200,28.27,1
2025-07-17,31.6500,122.1300,28.24,1
2025-07-17,31.6500,122.1700,28.05,1
2025-07-17,31.6500,122.1800,28.01,1
2025-07-17,31.6600,122.0400,28.67,1
2025-07-17,31.6600,122.0500,28.64,1
2025-07-17,31.6600,122.0600,28.59,1
2025-07-17,31.6600,122.0700,28.54,1
2025-07-17,31.6600,122.0800,28.43,1
2025-07-17,31.6600,122.0900,28.36,1
2025-07-17,31.6600,122.1000,28.31,1
2025-07-17,31.6600,122.1100,28.24,1
2025-07-17,31.6600,122.1200,28.18,1
2025-07-17,31.6600,122.1300,28.20,1
2025-07-17,31.6600,122.1400,28.18,1
2025-07-17,31.6600,122.1600,28.09,1
2025-07-17,31.6600,122.1700,28.05,1
2025-07-17,31.6600,122.1800,28.01,1
2025-07-17,31.6700,122.0400,28.71,1
2025-07-17,31.6700,122.0500,28.64,1
2025-07-17,31.6700,122.0600,28.56,1
2025-07-17,31.6700,122.0700,28.49,1
2025-07-17,31.6700,122.0800,28.38,1
2025-07-17,31.6700,122.0900,28.31,1
2025-07-17,31.6700,122.1000,28.28,1
2025-07-17,31.6700,122.1100,28.24,1
2025-07-17,31.6700,122.1200,28.20,1
2025-07-17,31.6700,122.1300,28.21,1
2025-07-17,31.6700,122.1400,28.18,1
2025-07-17,31.6700,122.1500,28.13,1
2025-07-17,31.6700,122.1600,28.08,1
2025-07-17,31.6700,122.1700,28.02,1
2025-07-17,31.6800,122.0400,28.69,1
2025-07-17,31.6800,122.0500,28.59,1
2025-07-17,31.6800,122.0600,28.54,1
2025-07-17,31.6800,122.0700,28.44,1
2025-07-17,31.6800,122.0800,28.34,1
2025-07-17,31.6800,122.0900,28.25,1
2025-07-17,31.6800,122.1000,28.25,1
2025-07-17,31.6800,122.1100,28.23,1
2025-07-17,31.6800,122.1200,28.24,1
2025-07-17,31.6800,122.1300,28.24,1
2025-07-17,31.6800,122.1400,28.22,1
2025-07-17,31.6800,122.1500,28.17,1
2025-07-17,31.6800,122.1600,28.09,1
2025-07-17,31.6800,122.1700,28.03,1
2025-07-17,31.6900,122.0300,28.73,1
2025-07-17,31.6900,122.0400,28.68,1
2025-07-17,31.6900,122.0500,28.58,1
2025-07-17,31.6900,122.0600,28.54,1
2025-07-17,31.6900,122.0700,28.43,1
2025-07-17,31.6900,122.0800,28.34,1
2025-07-17,31.6900,122.0900,28.25,1
2025-07-17,31.6900,122.1000,28.23,1
2025-07-17,31.6900,122.1100,28.20,1
2025-07-17,31.6900,122.1200,28.20,1
2025-07-17,31.6900,122.1300,28.20,1
2025-07-17,31.6900,122.1400,28.19,1
2025-07-17,31.6900,122.1500,28.14,1
2025-07-17,31.6900,122.1600,28.07,1
2025-07-17,31.6900,122.1700,28.02,1
2025-07-17,31.7000,122.0400,28.68,1
2025-07-17,31.7000,122.0500,28.58,1
2025-07-17,31.7000,122.0600,28.54,1
2025-07-17,31.7000,122.0700,28.44,1
2025-07-17,31.7000,122.0800,28.34,1
2025-07-17,31.7000,122.0900,28.25,1
2025-07-17,31.7000,122.1000,28.22,1
2025-07-17,31.7000,122.1100,28.21,1
2025-07-17,31.7000,122.1200,28.21,1
2025-07-17,31.7000,122.1300,28.21,1
2025-07-17,31.7000,122.1400,28.21,1
2025-07-17,31.7000,122.1500,28.16,1
2025-07-17,31.7000,122.1600,28.07,1
2025-07-17,31.7000,122.1700,28.02,1
2025-07-17,31.7100,122.0400,28.66,1
2025-07-17,31.7100,122.0500,28.55,1
2025-07-17,31.7100,122.0600,28.50,1
2025-07-17,31.7100,122.0700,28.43,1
2025-07-17,31.7100,122.0800,28.37,1
2025-07-17,31.7100,122.0900,28.29,1
2025-07-17,31.7100,122.1000,28.26,1
2025-07-17,31.7100,122.1100,28.25,1
2025-07-17,31.7100,122.1200,28.26,1
2025-07-17,31.7100,122.1300,28.21,1
2025-07-17,31.7100,122.1400,28.19,1
2025-07-17,31.7100,122.1500,28.14,1
2025-07-17,31.7100,122.1600,28.04,1
2025-07-17,31.7100,122.1700,28.00,1
2025-07-17,31.7200,122.0400,28.67,1
2025-07-17,31.7200,122.0500,28.59,1
2025-07-17,31.7200,122.0600,28.56,1
2025-07-17,31.7200,122.0700,28.48,1
2025-07-17,31.7200,122.0800,28.43,1
2025-07-17,31.7200,122.0900,28.33,1
2025-07-17,31.7200,122.1000,28.26,1
2025-07-17,31.7200,122.1100,28.24,1
2025-07-17,31.7200,122.1200,28.22,1
2025-07-17,31.7200,122.1300,28.18,1
2025-07-17,31.7200,122.1400,28.16,1
2025-07-17,31.7200,122.1500,28.11,1
2025-07-17,31.7200,122.1600,28.03,1
2025-07-17,31.7200,122.1700,28.01,1
2025-07-17,31.7300,122.0400,28.69,1
2025-07-17,31.7300,122.0500,28.64,1
2025-07-17,31.7300,122.0600,28.59,1
2025-07-17,31.7300,122.0700,28.54,1
2025-07-17,31.7300,122.0800,28.46,1
2025-07-17,31.7300,122.0900,28.37,1
2025-07-17,31.7300,122.1000,28.28,1
2025-07-17,31.7300,122.1100,28.23,1
2025-07-17,31.7300,122.1200,28.19,1
2025-07-17,31.7300,122.1300,28.14,1
2025-07-17,31.7300,122.1400,28.11,1
2025-07-17,31.7300,122.1500,28.07,1
2025-07-17,31.7300,122.1600,28.02,1
2025-07-17,31.7400,122.0400,28.67,1
2025-07-17,31.7400,122.0500,28.62,1
2025-07-17,31.7400,122.0600,28.56,1
2025-07-17,31.7400,122.0700,28.53,1
2025-07-17,31.7400,122.0800,28.46,1
2025-07-17,31.7400,122.0900,28.37,1
2025-07-17,31.7400,122.1000,28.28,1
2025-07-17,31.7400,122.1100,28.21,1
2025-07-17,31.7400,122.1200,28.15,1
2025-07-17,31.7400,122.1300,28.11,1
2025-07-17,31.7400,122.1500,28.03,1
2025-07-17,31.7500,122.0400,28.60,1
2025-07-17,31.7500,122.0500,28.53,1
2025-07-17,31.7500,122.0800,28.42,1
2025-07-17,31.7500,122.0900,28.35,1
2025-07-17,31.7500,122.1300,28.09,1
2025-07-17,31.7500,127.6000,28.18,1
2025-07-17,31.7600,122.0900,28.31,1
2025-07-17,31.7600,122.1000,28.24,1
2025-07-17,31.7600,122.1300,28.07,1
2025-07-17,31.7600,127.5900,28.21,1
2025-07-17,31.7700,121.9800,28.91,1
2025-07-17,31.7700,121.9900,28.84,1
2025-07-17,31.7700,122.0000,28.78,1
2025-07-17,31.7700,122.0100,28.69,1
2025-07-17,31.7700,122.0800,28.28,1
2025-07-17,31.7700,122.0900,28.23,1
2025-07-17,31.7700,122.1000,28.18,1
2025-07-17,31.7700,122.1300,28.04,1
2025-07-17,31.7800,121.9800,28.85,1
2025-07-17,31.7800,121.9900,28.77,1
2025-07-17,31.7800,122.0000,28.72,1
2025-07-17,31.7800,122.0100,28.62,1
2025-07-17,31.7800,122.0500,28.33,1
2025-07-17,31.7800,122.0600,28.31,1
2025-07-17,31.7800,122.0700,28.25,1
2025-07-17,31.7800,122.0800,28.20,1
2025-07-17,31.7800,122.0900,28.18,1
2025-07-17,31.7800,122.1000,28.13,1
2025-07-17,31.7800,122.1100,28.07,1
2025-07-17,31.7900,121.9800,28.74,1
2025-07-17,31.7900,121.9900,28.67,1
2025-07-17,31.7900,122.0000,28.62,1
2025-07-17,31.7900,122.0400,28.34,1
2025-07-17,31.7900,122.0500,28.28,1
2025-07-17,31.7900,122.0600,28.26,1
2025-07-17,31.7900,122.0700,28.18,1
2025-07-17,31.7900,122.0800,28.14,1
2025-07-17,31.7900,122.0900,28.11,1
2025-07-17,31.7900,122.1000,28.06,1
2025-07-17,31.7900,122.1100,28.02,1
2025-07-17,31.8000,121.9900,28.60,1
2025-07-17,31.8000,122.0400,28.35,1
2025-07-17,31.8000,122.0500,28.28,1
2025-07-17,31.8000,122.0600,28.23,1
2025-07-17,31.8000,122.0700,28.14,1
2025-07-17,31.8000,122.0800,28.09,1
2025-07-17,31.8000,122.0900,28.03,1
2025-07-17,31.8000,127.4500,28.05,1
2025-07-17,31.8100,122.0100,28.46,1
2025-07-17,31.8100,122.0500,28.21,1
2025-07-17,31.8100,122.0600,28.15,1
2025-07-17,31.8100,122.0700,28.06,1
2025-07-17,31.8100,122.0800,28.01,1
2025-07-17,31.8200,122.0600,28.05,1
2025-07-17,31.8200,127.5300,28.05,1
2025-07-17,31.8900,127.8100,28.12,1
2025-07-17,31.9000,127.8200,28.13,1
2025-07-17,31.9200,127.8000,28.13,1
2025-07-17,31.9300,127.6000,28.10,1
2025-07-17,31.9300,127.6500,28.09,1
2025-07-17,31.9400,127.6400,28.09,1
2025-07-17,31.9500,127.6000,28.06,1
2025-07-17,31.9700,127.6600,28.02,1
2025-07-17,31.9900,121.9800,28.06,1
2025-07-17,31.9900,121.9900,28.01,1
2025-07-17,31.9900,127.7400,28.11,1
2025-07-17,32.0000,121.8800,28.71,1
2025-07-17,32.0000,121.8900,28.61,1
2025-07-17,32.0000,121.9500,28.19,1
2025-07-17,32.0000,121.9600,28.13,1
2025-07-17,32.0000,121.9700,28.06,1
2025-07-17,32.0000,121.9800,28.04,1
2025-07-17,32.0000,127.7600,28.14,1
2025-07-17,32.0000,127.8000,28.14,1
2025-07-17,32.0000,127.8300,28.16,1
2025-07-17,32.0100,121.8800,28.68,1
2025-07-17,32.0100,121.8900,28.59,1
2025-07-17,32.0100,121.9500,28.17,1
2025-07-17,32.0100,121.9600,28.12,1
2025-07-17,32.0100,121.9700,28.05,1
2025-07-17,32.0100,121.9800,28.04,1
2025-07-17,32.0100,121.9900,28.01,1
2025-07-17,32.0100,127.6500,28.03,1
2025-07-17,32.0200,121.8900,28.54,1
2025-07-17,32.0200,121.9000,28.47,1
2025-07-17,32.0200,121.9500,28.16,1
2025-07-17,32.0200,121.9600,28.11,1
2025-07-17,32.0200,121.9700,28.06,1
2025-07-17,32.0200,121.9800,28.02,1
2025-07-17,32.0200,121.9900,28.02,1
2025-07-17,32.0200,127.6600,28.06,1
2025-07-17,32.0300,121.9400,28.17,1
2025-07-17,32.0300,121.9500,28.16,1
2025-07-17,32.0300,121.9600,28.09,1
2025-07-17,32.0300,121.9700,28.03,1
2025-07-17,32.0400,121.9500,28.13,1
2025-07-17,32.0400,121.9600,28.06,1
2025-07-17,32.0400,121.9700,28.02,1
2025-07-17,32.0500,121.9600,28.03,1
2025-07-17,32.0500,121.9700,28.01,1
2025-07-17,32.0600,121.9600,28.05,1
2025-07-17,32.0600,121.9700,28.02,1
2025-07-17,32.1200,127.8000,28.00,1
2025-07-17,32.1300,121.7300,28.98,1
2025-07-17,32.1300,121.7600,28.86,1
2025-07-17,32.1300,121.7700,28.75,1
2025-07-17,32.1400,121.6300,29.15,1
2025-07-17,32.1400,121.6400,29.18,1
2025-07-17,32.1400,121.6600,29.18,1
2025-07-17,32.1400,121.7700,28.76,1
2025-07-17,32.1400,121.7800,28.73,1
2025-07-17,32.1400,121.7900,28.64,1
2025-07-17,32.1400,121.8000,28.61,1
2025-07-17,32.1400,127.5800,28.06,1
2025-07-17,32.1500,121.6200,29.21,1
2025-07-17,32.1500,121.6500,29.18,1
2025-07-17,32.1500,121.6600,29.18,1
2025-07-17,32.1500,121.6700,29.11,1
2025-07-17,32.1500,121.7600,28.83,1
2025-07-17,32.1500,121.7700,28.75,1
2025-07-17,32.1500,121.7800,28.70,1
2025-07-17,32.1500,121.7900,28.63,1
2025-07-17,32.1500,121.8000,28.57,1
2025-07-17,32.1500,121.8100,28.51,1
2025-07-17,32.1500,121.8200,28.44,1
2025-07-17,32.1600,121.6500,29.26,1
2025-07-17,32.1600,121.6600,29.24,1
2025-07-17,32.1600,121.6700,29.17,1
2025-07-17,32.1600,121.7500,28.86,1
2025-07-17,32.1600,121.7600,28.81,1
2025-07-17,32.1600,121.7800,28.67,1
2025-07-17,32.1600,121.7900,28.61,1
2025-07-17,32.1600,121.8000,28.55,1
2025-07-17,32.1600,121.8100,28.48,1
2025-07-17,32.1600,121.8200,28.42,1
2025-07-17,32.1600,121.8300,28.39,1
2025-07-17,32.1700,121.6900,29.08,1
2025-07-17,32.1700,121.7800,28.68,1
2025-07-17,32.1700,121.7900,28.62,1
2025-07-17,32.1700,121.8000,28.54,1
2025-07-17,32.1700,121.8100,28.44,1
2025-07-17,32.1700,121.8200,28.37,1
2025-07-17,32.1700,121.8300,28.34,1
2025-07-17,32.1700,121.8400,28.30,1
2025-07-17,32.1700,127.5800,28.25,1
2025-07-17,32.1800,121.6800,29.12,1
2025-07-17,32.1800,121.6900,29.07,1
2025-07-17,32.1800,121.7800,28.67,1
2025-07-17,32.1800,121.7900,28.57,1
2025-07-17,32.1800,121.8000,28.51,1
2025-07-17,32.1800,121.8100,28.41,1
2025-07-17,32.1800,121.8200,28.35,1
2025-07-17,32.1800,121.8300,28.29,1
2025-07-17,32.1800,121.8400,28.27,1
2025-07-17,32.1800,127.8600,28.07,1
2025-07-17,32.1900,121.7800,28.66,1
2025-07-17,32.1900,121.7900,28.57,1
2025-07-17,32.1900,121.8000,28.50,1
2025-07-17,32.1900,121.8100,28.41,1
2025-07-17,32.1900,121.8200,28.37,1
2025-07-17,32.1900,121.8300,28.33,1
2025-07-17,32.1900,121.8400,28.31,1
2025-07-17,32.1900,121.8500,28.29,1
2025-07-17,32.2000,121.7900,28.59,1
2025-07-17,32.2000,121.8000,28.53,1
2025-07-17,32.2000,121.8100,28.44,1
2025-07-17,32.2000,121.8200,28.42,1
2025-07-17,32.2000,121.8300,28.34,1
2025-07-17,32.2000,121.8400,28.32,1
2025-07-17,32.2000,121.9200,28.17,1
2025-07-17,32.2000,127.8300,28.01,1
2025-07-17,32.2100,121.7900,28.63,1
2025-07-17,32.2100,121.8000,28.56,1
2025-07-17,32.2100,121.8100,28.49,1
2025-07-17,32.2100,121.8200,28.46,1
2025-07-17,32.2100,121.8300,28.38,1
2025-07-17,32.2100,121.8400,28.36,1
2025-07-17,32.2100,121.9000,28.18,1
2025-07-17,32.2100,121.9100,28.16,1
2025-07-17,32.2100,121.9300,28.14,1
2025-07-17,32.2100,121.9400,28.15,1
2025-07-17,32.2200,121.7900,28.64,1
2025-07-17,32.2200,121.8000,28.58,1
2025-07-17,32.2200,121.8100,28.54,1
2025-07-17,32.2200,121.8200,28.50,1
2025-07-17,32.2200,121.8300,28.42,1
2025-07-17,32.2200,121.8400,28.38,1
2025-07-17,32.2200,121.8600,28.33,1
2025-07-17,32.2200,121.9000,28.19,1
2025-07-17,32.2200,121.9100,28.17,1
2025-07-17,32.2200,121.9200,28.17,1
2025-07-17,32.2200,121.9300,28.14,1
2025-07-17,32.2200,121.9400,28.17,1
2025-07-17,32.2200,122.0000,28.11,1
2025-07-17,32.2200,122.0100,28.03,1
2025-07-17,32.2300,121.7800,28.70,1
2025-07-17,32.2300,121.7900,28.69,1
2025-07-17,32.2300,121.8000,28.63,1
2025-07-17,32.2300,121.8100,28.58,1
2025-07-17,32.2300,121.8200,28.54,1
2025-07-17,32.2300,121.8300,28.46,1
2025-07-17,32.2300,121.8400,28.42,1
2025-07-17,32.2300,121.8500,28.40,1
2025-07-17,32.2300,121.8600,28.38,1
2025-07-17,32.2300,121.8700,28.34,1
2025-07-17,32.2300,121.9000,28.19,1
2025-07-17,32.2300,121.9100,28.17,1
2025-07-17,32.2300,121.9200,28.17,1
2025-07-17,32.2300,121.9300,28.14,1
2025-07-17,32.2300,121.9400,28.18,1
2025-07-17,32.2300,121.9500,28.22,1
2025-07-17,32.2300,121.9600,28.24,1
2025-07-17,32.2300,121.9800,28.16,1
2025-07-17,32.2300,121.9900,28.13,1
2025-07-17,32.2300,122.0000,28.09,1
2025-07-17,32.2300,122.0100,28.02,1
2025-07-17,32.2300,122.0200,28.03,1
2025-07-17,32.2400,121.7700,28.71,1
2025-07-17,32.2400,121.7800,28.70,1
2025-07-17,32.2400,121.7900,28.69,1
2025-07-17,32.2400,121.8000,28.63,1
2025-07-17,32.2400,121.8100,28.56,1
2025-07-17,32.2400,121.8200,28.52,1
2025-07-17,32.2400,121.8400,28.38,1
2025-07-17,32.2400,121.8500,28.37,1
2025-07-17,32.2400,121.8600,28.36,1
2025-07-17,32.2400,121.8700,28.32,1
2025-07-17,32.2400,121.9100,28.18,1
2025-07-17,32.2400,121.9400,28.21,1
2025-07-17,32.2400,121.9500,28.24,1
2025-07-17,32.2400,121.9600,28.24,1
2025-07-17,32.2400,121.9900,28.10,1
2025-07-17,32.2400,122.0000,28.08,1
2025-07-17,32.2400,122.0100,28.03,1
2025-07-17,32.2400,122.0200,28.07,1
2025-07-17,32.2400,122.0300,28.09,1
2025-07-17,32.2500,121.7600,28.79,1
2025-07-17,32.2500,121.7700,28.77,1
2025-07-17,32.2500,121.7800,28.73,1
2025-07-17,32.2500,121.7900,28.68,1
2025-07-17,32.2500,121.8000,28.59,1
2025-07-17,32.2500,121.8100,28.51,1
2025-07-17,32.2500,121.8400,28.30,1
2025-07-17,32.2500,121.8500,28.30,1
2025-07-17,32.2500,121.8600,28.31,1
2025-07-17,32.2500,121.9400,28.22,1
2025-07-17,32.2500,121.9500,28.23,1
2025-07-17,32.2500,121.9600,28.25,1
2025-07-17,32.2500,122.0000,28.12,1
2025-07-17,32.2500,122.0100,28.09,1
2025-07-17,32.2500,122.0200,28.13,1
2025-07-17,32.2500,122.0300,28.14,1
2025-07-17,32.2600,121.8400,28.33,1
2025-07-17,32.2600,121.9400,28.24,1
2025-07-17,32.2600,121.9500,28.23,1
2025-07-17,32.2600,122.0100,28.11,1
2025-07-17,32.2600,122.0200,28.13,1
2025-07-17,32.2600,122.0300,28.12,1
2025-07-17,32.2600,122.0900,28.07,1
2025-07-17,32.2600,122.1000,28.04,1
2025-07-17,32.2700,122.0000,28.12,1
2025-07-17,32.2700,122.0100,28.13,1
2025-07-17,32.2700,122.0200,28.13,1
2025-07-17,32.2700,122.0300,28.13,1
2025-07-17,32.2700,122.0900,28.11,1
2025-07-17,32.2800,121.9900,28.15,1
2025-07-17,32.2800,122.0000,28.17,1
2025-07-17,32.2800,122.0100,28.17,1
2025-07-17,32.2800,122.0200,28.17,1
2025-07-17,32.2800,122.0300,28.14,1
2025-07-17,32.2900,121.9700,28.18,1
2025-07-17,32.2900,121.9800,28.20,1
2025-07-17,32.2900,121.9900,28.20,1
2025-07-17,32.2900,122.0000,28.22,1
2025-07-17,32.2900,122.0100,28.20,1
2025-07-17,32.2900,122.0300,28.14,1
2025-07-17,32.3000,121.9400,28.27,1
2025-07-17,32.3000,121.9500,28.24,1
2025-07-17,32.3000,121.9600,28.20,1
2025-07-17,32.3000,121.9700,28.16,1
2025-07-17,32.3000,121.9800,28.17,1
2025-07-17,32.3000,121.9900,28.18,1
2025-07-17,32.3000,122.0000,28.19,1
2025-07-17,32.3000,122.0100,28.18,1
2025-07-17,32.3000,122.1200,28.08,1
2025-07-17,32.3100,121.9400,28.26,1
2025-07-17,32.3100,121.9500,28.23,1
2025-07-17,32.3100,121.9600,28.19,1
2025-07-17,32.3100,121.9700,28.16,1
2025-07-17,32.3100,121.9800,28.17,1
2025-07-17,32.3100,121.9900,28.19,1
2025-07-17,32.3100,122.0100,28.20,1
2025-07-17,32.3200,121.9600,28.17,1
2025-07-17,32.3200,121.9900,28.17,1
2025-07-17,32.3200,122.0000,28.19,1
2025-07-17,32.3200,122.1400,28.08,1
2025-07-17,32.3900,127.6000,28.71,1
2025-07-17,32.4000,127.6900,28.51,1
2025-07-17,32.5000,121.3200,29.50,1
2025-07-17,32.5100,121.3200,29.50,1
2025-07-17,32.5100,121.3300,29.39,1
2025-07-17,32.5100,121.3400,29.32,1
2025-07-17,32.5200,121.3400,29.27,1
2025-07-17,32.5300,121.3400,29.25,1
2025-07-17,32.5400,121.3200,29.33,1
2025-07-17,32.5400,121.3300,29.30,1
2025-07-17,32.5400,121.3500,29.16,1
2025-07-17,32.5500,121.3200,29.27,1
2025-07-17,32.5500,121.3300,29.24,1
2025-07-17,32.5500,121.3400,29.17,1
2025-07-17,32.5600,121.3200,29.17,1
2025-07-17,32.5600,121.3300,29.15,1
2025-07-17,32.5600,121.3400,29.12,1
2025-07-17,32.5600,121.3500,29.05,1
2025-07-17,32.5600,121.3600,29.01,1
2025-07-17,32.5700,121.3300,29.11,1
2025-07-17,32.5700,121.3400,29.08,1
2025-07-17,32.5700,121.3500,29.01,1
2025-07-17,32.5700,121.3600,28.98,1
2025-07-17,32.5700,121.3900,28.92,1
2025-07-17,32.5700,121.4000,28.93,1
2025-07-17,32.5700,121.4100,28.90,1
2025-07-17,32.5800,121.3100,29.11,1
2025-07-17,32.5800,121.3200,29.10,1
2025-07-17,32.5800,121.3300,29.07,1
2025-07-17,32.5800,121.3400,29.05,1
2025-07-17,32.5800,121.3500,29.02,1
2025-07-17,32.5800,121.3600,28.99,1
2025-07-17,32.5800,121.3800,28.98,1
2025-07-17,32.5800,121.3900,28.94,1
2025-07-17,32.5800,121.4000,28.93,1
2025-07-17,32.5800,121.4100,28.88,1
2025-07-17,32.5900,121.2700,29.10,1
2025-07-17,32.5900,121.3100,29.08,1
2025-07-17,32.5900,121.3200,29.05,1
2025-07-17,32.5900,121.3300,29.04,1
2025-07-17,32.5900,121.3400,29.03,1
2025-07-17,32.5900,121.3500,29.00,1
2025-07-17,32.5900,121.3600,28.97,1
2025-07-17,32.5900,121.3700,28.96,1
2025-07-17,32.5900,121.3800,28.95,1
2025-07-17,32.5900,121.3900,28.91,1
2025-07-17,32.5900,121.4000,28.90,1
2025-07-17,32.5900,121.4100,28.85,1
2025-07-17,32.5900,121.4200,28.81,1
2025-07-17,32.6000,121.3100,29.03,1
2025-07-17,32.6000,121.3200,29.02,1
2025-07-17,32.6000,121.3300,29.01,1
2025-07-17,32.6000,121.3400,29.02,1
2025-07-17,32.6000,121.3500,28.99,1
2025-07-17,32.6000,121.3600,28.98,1
2025-07-17,32.6000,121.3700,28.98,1
2025-07-17,32.6000,121.3800,28.97,1
2025-07-17,32.6000,121.3900,28.91,1
2025-07-17,32.6000,121.4000,28.88,1
2025-07-17,32.6000,121.4100,28.81,1
2025-07-17,32.6000,121.4200,28.75,1
2025-07-17,32.6100,121.3100,29.02,1
2025-07-17,32.6100,121.3200,29.00,1
2025-07-17,32.6100,121.3300,29.00,1
2025-07-17,32.6100,121.3400,29.01,1
2025-07-17,32.6100,121.3500,28.98,1
2025-07-17,32.6100,121.3600,28.98,1
2025-07-17,32.6100,121.3700,28.97,1
2025-07-17,32.6100,121.3800,28.96,1
2025-07-17,32.6100,121.3900,28.90,1
2025-07-17,32.6100,121.4000,28.85,1
2025-07-17,32.6100,121.4100,28.78,1
2025-07-17,32.6200,121.3100,29.02,1
2025-07-17,32.6200,121.3200,29.01,1
2025-07-17,32.6200,121.3300,29.02,1
2025-07-17,32.6200,121.3400,29.02,1
2025-07-17,32.6200,121.3500,29.00,1
2025-07-17,32.6200,121.3600,28.98,1
2025-07-17,32.6200,121.3700,28.97,1
2025-07-17,32.6200,121.3800,28.95,1
2025-07-17,32.6200,121.3900,28.89,1
2025-07-17,32.6200,121.4000,28.82,1
2025-07-17,32.6200,121.4100,28.77,1
2025-07-17,32.6200,121.4200,28.73,1
2025-07-17,32.6200,121.4300,28.69,1
2025-07-17,32.6300,121.3000,29.00,1
2025-07-17,32.6300,121.3100,29.00,1
2025-07-17,32.6300,121.3200,28.99,1
2025-07-17,32.6300,121.3300,29.00,1
2025-07-17,32.6300,121.3400,29.01,1
2025-07-17,32.6300,121.3500,28.99,1
2025-07-17,32.6300,121.3600,28.97,1
2025-07-17,32.6300,121.3700,28.91,1
2025-07-17,32.6300,121.3800,28.88,1
2025-07-17,32.6300,121.3900,28.84,1
2025-07-17,32.6300,121.4000,28.77,1
2025-07-17,32.6300,121.4100,28.74,1
2025-07-17,32.6300,121.4200,28.75,1
2025-07-17,32.6300,121.4300,28.73,1
2025-07-17,32.6400,121.3000,28.98,1
2025-07-17,32.6400,121.3100,29.00,1
2025-07-17,32.6400,121.3200,29.00,1
2025-07-17,32.6400,121.3300,28.99,1
2025-07-17,32.6400,121.3400,29.01,1
2025-07-17,32.6400,121.3500,28.99,1
2025-07-17,32.6400,121.3600,28.99,1
2025-07-17,32.6400,121.3700,28.96,1
2025-07-17,32.6400,121.3800,28.93,1
2025-07-17,32.6400,121.3900,28.89,1
2025-07-17,32.6400,121.4000,28.79,1
2025-07-17,32.6400,121.4100,28.75,1
2025-07-17,32.6400,121.4200,28.73,1
2025-07-17,32.6500,121.3000,28.96,1
2025-07-17,32.6500,121.3100,28.99,1
2025-07-17,32.6500,121.3200,28.98,1
2025-07-17,32.6500,121.3300,28.97,1
2025-07-17,32.6500,121.3400,28.98,1
2025-07-17,32.6500,121.3500,28.97,1
2025-07-17,32.6500,121.3600,28.90,1
2025-07-17,32.6500,121.3700,28.87,1
2025-07-17,32.6500,121.3800,28.86,1
2025-07-17,32.6500,121.3900,28.79,1
2025-07-17,32.6500,121.4000,28.69,1
2025-07-17,32.6500,121.4100,28.71,1
2025-07-17,32.6600,121.3000,28.95,1
2025-07-17,32.6600,121.3100,28.99,1
2025-07-17,32.6600,121.3200,28.99,1
2025-07-17,32.6600,121.3300,28.96,1
2025-07-17,32.6600,121.3400,28.96,1
2025-07-17,32.6600,121.3500,28.97,1
2025-07-17,32.6600,121.3600,28.89,1
2025-07-17,32.6600,121.3700,28.87,1
2025-07-17,32.6600,121.3800,28.87,1
2025-07-17,32.6600,121.3900,28.80,1
2025-07-17,32.6600,121.4000,28.72,1
2025-07-17,32.6700,121.3200,28.97,1
2025-07-17,32.6700,121.3300,28.94,1
2025-07-17,32.6700,121.3400,28.96,1
2025-07-17,32.6700,121.3500,28.97,1
2025-07-17,32.6700,121.3600,28.91,1
2025-07-17,32.6700,121.3700,28.88,1
2025-07-17,32.6700,121.3800,28.86,1
2025-07-17,32.6700,121.3900,28.78,1
2025-07-17,32.6700,121.4000,28.72,1
2025-07-17,32.6800,121.3400,28.97,1
2025-07-17,32.6800,121.3500,28.97,1
2025-07-17,32.6800,121.3600,28.91,1
2025-07-17,32.6900,121.3400,28.95,1
2025-07-17,32.6900,121.3500,28.96,1
2025-07-17,32.7000,121.3500,28.97,1
2025-07-17,34.2400,123.4800,28.39,1
2025-07-17,34.6100,119.5600,28.24,1
2025-07-17,34.6100,119.5700,28.18,1
2025-07-17,34.6100,119.5800,28.06,1
2025-07-17,34.6200,119.5600,28.25,1
2025-07-17,34.6200,119.5700,28.21,1
2025-07-17,34.6300,119.5500,28.35,1
2025-07-17,34.6300,119.5600,28.25,1
2025-07-17,34.6400,119.5100,28.34,1
2025-07-17,34.6400,119.5200,28.35,1
2025-07-17,34.6400,119.5300,28.33,1
2025-07-17,34.6400,119.5400,28.27,1
2025-07-17,34.6400,119.5600,28.29,1
